location,date,context,change
Sindh,2020-08-27,parks,-0.39
Sindh,2020-08-28,parks,-0.33
Sindh,2020-08-29,parks,-0.35
Sindh,2020-08-30,parks,-0.41
Sindh,2020-08-31,parks,-0.05
Sindh,2020-09-01,parks,-0.01
Sindh,2020-02-15,transit_stations,0.03
Sindh,2020-02-16,transit_stations,0.05
Sindh,2020-02-17,transit_stations,0.02
Sindh,2020-02-18,transit_stations,0.03
Sindh,2020-02-19,transit_stations,0.02
Sindh,2020-02-20,transit_stations,0.01
Sindh,2020-02-21,transit_stations,0.02
Sindh,2020-02-22,transit_stations,0
Sindh,2020-02-23,transit_stations,0.01
Sindh,2020-02-24,transit_stations,0.01
Sindh,2020-02-25,transit_stations,0.01
Sindh,2020-02-26,transit_stations,0
Sindh,2020-02-27,transit_stations,0
Sindh,2020-02-28,transit_stations,-0.01
Sindh,2020-02-29,transit_stations,-0.03
Sindh,2020-03-01,transit_stations,0.01
Sindh,2020-03-02,transit_stations,0.01
Sindh,2020-03-03,transit_stations,0
Sindh,2020-03-04,transit_stations,0.02
Sindh,2020-03-05,transit_stations,-0.01
Sindh,2020-03-06,transit_stations,-0.01
Sindh,2020-03-07,transit_stations,-0.01
Sindh,2020-03-08,transit_stations,0.01
Sindh,2020-03-09,transit_stations,0
Sindh,2020-03-10,transit_stations,0
Sindh,2020-03-11,transit_stations,-0.01
Sindh,2020-03-12,transit_stations,-0.04
Sindh,2020-03-13,transit_stations,-0.02
Sindh,2020-03-14,transit_stations,-0.05
Sindh,2020-03-15,transit_stations,-0.05
Sindh,2020-03-16,transit_stations,-0.05
Sindh,2020-03-17,transit_stations,-0.08
Sindh,2020-03-18,transit_stations,-0.11
Sindh,2020-03-19,transit_stations,-0.21
Sindh,2020-03-20,transit_stations,-0.25
Sindh,2020-03-21,transit_stations,-0.38
Sindh,2020-03-22,transit_stations,-0.41
Sindh,2020-03-23,transit_stations,-0.66
Sindh,2020-03-24,transit_stations,-0.64
Sindh,2020-03-25,transit_stations,-0.68
Sindh,2020-03-26,transit_stations,-0.68
Sindh,2020-03-27,transit_stations,-0.68
Sindh,2020-03-28,transit_stations,-0.71
Sindh,2020-03-29,transit_stations,-0.71
Sindh,2020-03-30,transit_stations,-0.67
Sindh,2020-03-31,transit_stations,-0.66
Sindh,2020-04-01,transit_stations,-0.64
Sindh,2020-04-02,transit_stations,-0.63
Sindh,2020-04-03,transit_stations,-0.68
Sindh,2020-04-04,transit_stations,-0.64
Sindh,2020-04-05,transit_stations,-0.64
Sindh,2020-04-06,transit_stations,-0.6
Sindh,2020-04-07,transit_stations,-0.59
Sindh,2020-04-08,transit_stations,-0.61
Sindh,2020-04-09,transit_stations,-0.63
Sindh,2020-04-10,transit_stations,-0.64
Sindh,2020-04-11,transit_stations,-0.62
Sindh,2020-04-12,transit_stations,-0.64
Sindh,2020-04-13,transit_stations,-0.6
Sindh,2020-04-14,transit_stations,-0.61
Sindh,2020-04-15,transit_stations,-0.58
Sindh,2020-04-16,transit_stations,-0.58
Sindh,2020-04-17,transit_stations,-0.62
Sindh,2020-04-18,transit_stations,-0.58
Sindh,2020-04-19,transit_stations,-0.58
Sindh,2020-04-20,transit_stations,-0.55
Sindh,2020-04-21,transit_stations,-0.55
Sindh,2020-04-22,transit_stations,-0.54
Sindh,2020-04-23,transit_stations,-0.52
Sindh,2020-04-24,transit_stations,-0.56
Sindh,2020-04-25,transit_stations,-0.64
Sindh,2020-04-26,transit_stations,-0.64
Sindh,2020-04-27,transit_stations,-0.6
Sindh,2020-04-28,transit_stations,-0.59
Sindh,2020-04-29,transit_stations,-0.58
Sindh,2020-04-30,transit_stations,-0.58
Sindh,2020-05-01,transit_stations,-0.62
Sindh,2020-05-02,transit_stations,-0.58
Sindh,2020-05-03,transit_stations,-0.59
Sindh,2020-05-04,transit_stations,-0.55
Sindh,2020-05-05,transit_stations,-0.55
Sindh,2020-05-06,transit_stations,-0.51
Sindh,2020-05-07,transit_stations,-0.51
Sindh,2020-05-08,transit_stations,-0.55
Sindh,2020-05-09,transit_stations,-0.51
Sindh,2020-05-10,transit_stations,-0.52
Sindh,2020-05-11,transit_stations,-0.46
Sindh,2020-05-12,transit_stations,-0.45
Sindh,2020-05-13,transit_stations,-0.44
Sindh,2020-05-14,transit_stations,-0.43
Sindh,2020-05-15,transit_stations,-0.53
Sindh,2020-05-16,transit_stations,-0.5
Sindh,2020-05-17,transit_stations,-0.52
Sindh,2020-05-18,transit_stations,-0.4
Sindh,2020-05-19,transit_stations,-0.39
Sindh,2020-05-20,transit_stations,-0.37
Sindh,2020-05-21,transit_stations,-0.33
Sindh,2020-05-22,transit_stations,-0.34
Sindh,2020-05-23,transit_stations,-0.2
Sindh,2020-05-24,transit_stations,-0.29
Sindh,2020-05-25,transit_stations,-0.36
Sindh,2020-05-26,transit_stations,-0.35
Sindh,2020-05-27,transit_stations,-0.34
Sindh,2020-05-28,transit_stations,-0.35
Sindh,2020-05-29,transit_stations,-0.37
Sindh,2020-05-30,transit_stations,-0.34
Sindh,2020-05-31,transit_stations,-0.34
Sindh,2020-06-01,transit_stations,-0.31
Sindh,2020-06-02,transit_stations,-0.33
Sindh,2020-06-03,transit_stations,-0.32
Sindh,2020-06-04,transit_stations,-0.31
Sindh,2020-06-05,transit_stations,-0.31
Sindh,2020-06-06,transit_stations,-0.39
Sindh,2020-06-07,transit_stations,-0.39
Sindh,2020-06-08,transit_stations,-0.27
Sindh,2020-06-09,transit_stations,-0.31
Sindh,2020-06-10,transit_stations,-0.29
Sindh,2020-06-11,transit_stations,-0.31
Sindh,2020-06-12,transit_stations,-0.32
Sindh,2020-06-13,transit_stations,-0.39
Sindh,2020-06-14,transit_stations,-0.4
Sindh,2020-06-15,transit_stations,-0.29
Sindh,2020-06-16,transit_stations,-0.31
Sindh,2020-06-17,transit_stations,-0.3
Sindh,2020-06-18,transit_stations,-0.34
Sindh,2020-06-19,transit_stations,-0.37
Sindh,2020-06-20,transit_stations,-0.42
Sindh,2020-06-21,transit_stations,-0.44
Sindh,2020-06-22,transit_stations,-0.32
Sindh,2020-06-23,transit_stations,-0.33
Sindh,2020-06-24,transit_stations,-0.32
Sindh,2020-06-25,transit_stations,-0.33
Sindh,2020-06-26,transit_stations,-0.33
Sindh,2020-06-27,transit_stations,-0.39
Sindh,2020-06-28,transit_stations,-0.4
Sindh,2020-06-29,transit_stations,-0.3
Sindh,2020-06-30,transit_stations,-0.31
Sindh,2020-07-01,transit_stations,-0.31
Sindh,2020-07-02,transit_stations,-0.31
Sindh,2020-07-03,transit_stations,-0.3
Sindh,2020-07-04,transit_stations,-0.36
Sindh,2020-07-05,transit_stations,-0.35
Sindh,2020-07-06,transit_stations,-0.31
Sindh,2020-07-07,transit_stations,-0.28
Sindh,2020-07-08,transit_stations,-0.32
Sindh,2020-07-09,transit_stations,-0.28
Sindh,2020-07-10,transit_stations,-0.26
Sindh,2020-07-11,transit_stations,-0.32
Sindh,2020-07-12,transit_stations,-0.31
Sindh,2020-07-13,transit_stations,-0.23
Sindh,2020-07-14,transit_stations,-0.24
Sindh,2020-07-15,transit_stations,-0.24
Sindh,2020-07-16,transit_stations,-0.24
Sindh,2020-07-17,transit_stations,-0.31
Sindh,2020-07-18,transit_stations,-0.31
Sindh,2020-07-19,transit_stations,-0.3
Sindh,2020-07-20,transit_stations,-0.19
Sindh,2020-07-21,transit_stations,-0.21
Sindh,2020-07-22,transit_stations,-0.2
Sindh,2020-07-23,transit_stations,-0.21
Sindh,2020-07-24,transit_stations,-0.2
Sindh,2020-07-25,transit_stations,-0.26
Sindh,2020-07-26,transit_stations,-0.41
Sindh,2020-07-27,transit_stations,-0.23
Sindh,2020-07-28,transit_stations,-0.17
Sindh,2020-07-29,transit_stations,-0.1
Sindh,2020-07-30,transit_stations,-0.08
Sindh,2020-07-31,transit_stations,-0.04
Sindh,2020-08-01,transit_stations,-0.38
Sindh,2020-08-02,transit_stations,-0.33
Sindh,2020-08-03,transit_stations,-0.27
Sindh,2020-08-04,transit_stations,-0.21
Sindh,2020-08-05,transit_stations,-0.18
Sindh,2020-08-06,transit_stations,-0.3
Sindh,2020-08-07,transit_stations,-0.4
Sindh,2020-08-08,transit_stations,-0.41
Sindh,2020-08-09,transit_stations,-0.27
Sindh,2020-08-10,transit_stations,-0.14
Sindh,2020-08-11,transit_stations,-0.14
Sindh,2020-08-12,transit_stations,-0.11
Sindh,2020-08-13,transit_stations,-0.04
Sindh,2020-08-14,transit_stations,-0.08
Sindh,2020-08-15,transit_stations,-0.14
Sindh,2020-08-16,transit_stations,-0.13
Sindh,2020-08-17,transit_stations,-0.13
Sindh,2020-08-18,transit_stations,-0.14
Sindh,2020-08-19,transit_stations,-0.13
Sindh,2020-08-20,transit_stations,-0.16
Sindh,2020-08-21,transit_stations,-0.27
Sindh,2020-08-22,transit_stations,-0.29
Sindh,2020-08-23,transit_stations,-0.22
Sindh,2020-08-24,transit_stations,-0.22
Sindh,2020-08-25,transit_stations,-0.44
Sindh,2020-08-26,transit_stations,-0.26
Sindh,2020-08-27,transit_stations,-0.44
Sindh,2020-08-28,transit_stations,-0.42
Sindh,2020-08-29,transit_stations,-0.52
Sindh,2020-08-30,transit_stations,-0.57
Sindh,2020-08-31,transit_stations,-0.27
Sindh,2020-09-01,transit_stations,-0.23
Sindh,2020-02-15,workplaces,0.04
Sindh,2020-02-16,workplaces,0.04
Sindh,2020-02-17,workplaces,0.02
Sindh,2020-02-18,workplaces,0.02
Sindh,2020-02-19,workplaces,0.02
Sindh,2020-02-20,workplaces,0.01
Sindh,2020-02-21,workplaces,0.02
Sindh,2020-02-22,workplaces,0.05
Sindh,2020-02-23,workplaces,0.05
Sindh,2020-02-24,workplaces,0.04
Sindh,2020-02-25,workplaces,0.03
Sindh,2020-02-26,workplaces,0.04
Sindh,2020-02-27,workplaces,-0.03
Sindh,2020-02-28,workplaces,-0.04
Sindh,2020-02-29,workplaces,0.05
Sindh,2020-03-01,workplaces,0.07
Sindh,2020-03-02,workplaces,-0.04
Sindh,2020-03-03,workplaces,-0.05
Sindh,2020-03-04,workplaces,-0.04
Sindh,2020-03-05,workplaces,-0.05
Sindh,2020-03-06,workplaces,-0.04
Sindh,2020-03-07,workplaces,0
Sindh,2020-03-08,workplaces,0.06
Sindh,2020-03-09,workplaces,-0.04
Sindh,2020-03-10,workplaces,-0.04
Sindh,2020-03-11,workplaces,-0.03
Sindh,2020-03-12,workplaces,-0.04
Sindh,2020-03-13,workplaces,-0.04
Sindh,2020-03-14,workplaces,0
Sindh,2020-03-15,workplaces,0.03
Sindh,2020-03-16,workplaces,-0.05
Sindh,2020-03-17,workplaces,-0.07
Sindh,2020-03-18,workplaces,-0.13
Sindh,2020-03-19,workplaces,-0.22
Sindh,2020-03-20,workplaces,-0.26
Sindh,2020-03-21,workplaces,-0.36
Sindh,2020-03-22,workplaces,-0.26
Sindh,2020-03-23,workplaces,-0.82
Sindh,2020-03-24,workplaces,-0.7
Sindh,2020-03-25,workplaces,-0.72
Sindh,2020-03-26,workplaces,-0.72
Sindh,2020-03-27,workplaces,-0.72
Sindh,2020-03-28,workplaces,-0.69
Sindh,2020-03-29,workplaces,-0.48
Sindh,2020-03-30,workplaces,-0.69
Sindh,2020-03-31,workplaces,-0.68
Sindh,2020-04-01,workplaces,-0.67
Sindh,2020-04-02,workplaces,-0.65
Sindh,2020-04-03,workplaces,-0.71
Sindh,2020-04-04,workplaces,-0.58
Sindh,2020-04-05,workplaces,-0.38
Sindh,2020-04-06,workplaces,-0.58
Sindh,2020-04-07,workplaces,-0.59
Sindh,2020-04-08,workplaces,-0.63
Sindh,2020-04-09,workplaces,-0.65
Sindh,2020-04-10,workplaces,-0.67
Sindh,2020-04-11,workplaces,-0.54
Sindh,2020-04-12,workplaces,-0.39
Sindh,2020-04-13,workplaces,-0.59
Sindh,2020-04-14,workplaces,-0.59
Sindh,2020-04-15,workplaces,-0.55
Sindh,2020-04-16,workplaces,-0.55
Sindh,2020-04-17,workplaces,-0.62
Sindh,2020-04-18,workplaces,-0.47
Sindh,2020-04-19,workplaces,-0.29
Sindh,2020-04-20,workplaces,-0.5
Sindh,2020-04-21,workplaces,-0.51
Sindh,2020-04-22,workplaces,-0.49
Sindh,2020-04-23,workplaces,-0.5
Sindh,2020-04-24,workplaces,-0.57
Sindh,2020-04-25,workplaces,-0.51
Sindh,2020-04-26,workplaces,-0.34
Sindh,2020-04-27,workplaces,-0.51
Sindh,2020-04-28,workplaces,-0.5
Sindh,2020-04-29,workplaces,-0.49
Sindh,2020-04-30,workplaces,-0.48
Sindh,2020-05-01,workplaces,-0.73
Sindh,2020-05-02,workplaces,-0.43
Sindh,2020-05-03,workplaces,-0.25
Sindh,2020-05-04,workplaces,-0.45
Sindh,2020-05-05,workplaces,-0.47
Sindh,2020-05-06,workplaces,-0.45
Sindh,2020-05-07,workplaces,-0.45
Sindh,2020-05-08,workplaces,-0.54
Sindh,2020-05-09,workplaces,-0.37
Sindh,2020-05-10,workplaces,-0.18
Sindh,2020-05-11,workplaces,-0.38
Sindh,2020-05-12,workplaces,-0.39
Sindh,2020-05-13,workplaces,-0.38
Sindh,2020-05-14,workplaces,-0.39
Sindh,2020-05-15,workplaces,-0.6
Sindh,2020-05-16,workplaces,-0.38
Sindh,2020-05-17,workplaces,-0.16
Sindh,2020-05-18,workplaces,-0.36
Sindh,2020-05-19,workplaces,-0.37
Sindh,2020-05-20,workplaces,-0.38
Sindh,2020-05-21,workplaces,-0.39
Sindh,2020-05-22,workplaces,-0.62
Sindh,2020-05-23,workplaces,-0.5
Sindh,2020-05-24,workplaces,-0.21
Sindh,2020-05-25,workplaces,-0.75
Sindh,2020-05-26,workplaces,-0.73
Sindh,2020-05-27,workplaces,-0.65
Sindh,2020-05-28,workplaces,-0.35
Sindh,2020-05-29,workplaces,-0.36
Sindh,2020-05-30,workplaces,-0.22
Sindh,2020-05-31,workplaces,-0.06
Sindh,2020-06-01,workplaces,-0.28
Sindh,2020-06-02,workplaces,-0.28
Sindh,2020-06-03,workplaces,-0.28
Sindh,2020-06-04,workplaces,-0.29
Sindh,2020-06-05,workplaces,-0.29
Sindh,2020-06-06,workplaces,-0.35
Sindh,2020-06-07,workplaces,-0.18
Sindh,2020-06-08,workplaces,-0.27
Sindh,2020-06-09,workplaces,-0.29
Sindh,2020-06-10,workplaces,-0.28
Sindh,2020-06-11,workplaces,-0.29
Sindh,2020-06-12,workplaces,-0.3
Sindh,2020-06-13,workplaces,-0.33
Sindh,2020-06-14,workplaces,-0.17
Sindh,2020-06-15,workplaces,-0.27
Sindh,2020-06-16,workplaces,-0.28
Sindh,2020-06-17,workplaces,-0.29
Sindh,2020-06-18,workplaces,-0.3
Sindh,2020-06-19,workplaces,-0.35
Sindh,2020-06-20,workplaces,-0.34
Sindh,2020-06-21,workplaces,-0.19
Sindh,2020-06-22,workplaces,-0.31
Sindh,2020-06-23,workplaces,-0.32
Sindh,2020-06-24,workplaces,-0.31
Sindh,2020-06-25,workplaces,-0.31
Sindh,2020-06-26,workplaces,-0.32
Sindh,2020-06-27,workplaces,-0.33
Sindh,2020-06-28,workplaces,-0.17
Sindh,2020-06-29,workplaces,-0.29
Sindh,2020-06-30,workplaces,-0.29
Sindh,2020-07-01,workplaces,-0.3
Sindh,2020-07-02,workplaces,-0.3
Sindh,2020-07-03,workplaces,-0.29
Sindh,2020-07-04,workplaces,-0.31
Sindh,2020-07-05,workplaces,-0.17
Sindh,2020-07-06,workplaces,-0.29
Sindh,2020-07-07,workplaces,-0.3
Sindh,2020-07-08,workplaces,-0.28
Sindh,2020-07-09,workplaces,-0.27
Sindh,2020-07-10,workplaces,-0.26
Sindh,2020-07-11,workplaces,-0.29
Sindh,2020-07-12,workplaces,-0.15
Sindh,2020-07-13,workplaces,-0.25
Sindh,2020-07-14,workplaces,-0.26
Sindh,2020-07-15,workplaces,-0.24
Sindh,2020-07-16,workplaces,-0.25
Sindh,2020-07-17,workplaces,-0.27
Sindh,2020-07-18,workplaces,-0.31
Sindh,2020-07-19,workplaces,-0.14
Sindh,2020-07-20,workplaces,-0.23
Sindh,2020-07-21,workplaces,-0.25
Sindh,2020-07-22,workplaces,-0.22
Sindh,2020-07-23,workplaces,-0.23
Sindh,2020-07-24,workplaces,-0.23
Sindh,2020-07-25,workplaces,-0.26
Sindh,2020-07-26,workplaces,-0.21
Sindh,2020-07-27,workplaces,-0.28
Sindh,2020-07-28,workplaces,-0.28
Sindh,2020-07-29,workplaces,-0.25
Sindh,2020-07-30,workplaces,-0.29
Sindh,2020-07-31,workplaces,-0.6
Sindh,2020-08-01,workplaces,-0.69
Sindh,2020-08-02,workplaces,-0.29
Sindh,2020-08-03,workplaces,-0.6
Sindh,2020-08-04,workplaces,-0.31
Sindh,2020-08-05,workplaces,-0.25
Sindh,2020-08-06,workplaces,-0.29
Sindh,2020-08-07,workplaces,-0.43
Sindh,2020-08-08,workplaces,-0.41
Sindh,2020-08-09,workplaces,-0.14
Sindh,2020-08-10,workplaces,-0.22
Sindh,2020-08-11,workplaces,-0.22
Sindh,2020-08-12,workplaces,-0.21
Sindh,2020-08-13,workplaces,-0.22
Sindh,2020-08-14,workplaces,-0.68
Sindh,2020-08-15,workplaces,-0.17
Sindh,2020-08-16,workplaces,-0.06
Sindh,2020-08-17,workplaces,-0.2
Sindh,2020-08-18,workplaces,-0.19
Sindh,2020-08-19,workplaces,-0.19
Sindh,2020-08-20,workplaces,-0.21
Sindh,2020-08-21,workplaces,-0.27
Sindh,2020-08-22,workplaces,-0.19
Sindh,2020-08-23,workplaces,-0.05
Sindh,2020-08-24,workplaces,-0.19
Sindh,2020-08-25,workplaces,-0.57
Sindh,2020-08-26,workplaces,-0.32
Sindh,2020-08-27,workplaces,-0.54
Sindh,2020-08-28,workplaces,-0.64
Sindh,2020-08-29,workplaces,-0.66
Sindh,2020-08-30,workplaces,-0.47
Sindh,2020-08-31,workplaces,-0.26
Sindh,2020-09-01,workplaces,-0.23
Sindh,2020-02-15,residential,0
Sindh,2020-02-16,residential,0
Sindh,2020-02-17,residential,0
Sindh,2020-02-18,residential,0
Sindh,2020-02-19,residential,0
Sindh,2020-02-20,residential,0
Sindh,2020-02-21,residential,0
Sindh,2020-02-22,residential,0
Sindh,2020-02-23,residential,0.01
Sindh,2020-02-24,residential,0
Sindh,2020-02-25,residential,0
Sindh,2020-02-26,residential,0
Sindh,2020-02-27,residential,0.02
Sindh,2020-02-28,residential,0.02
Sindh,2020-02-29,residential,0
Sindh,2020-03-01,residential,0.01
Sindh,2020-03-02,residential,0.02
Sindh,2020-03-03,residential,0.02
Sindh,2020-03-04,residential,0.01
Sindh,2020-03-05,residential,0.01
Sindh,2020-03-06,residential,0.02
Sindh,2020-03-07,residential,0.01
Sindh,2020-03-08,residential,0
Sindh,2020-03-09,residential,0.01
Sindh,2020-03-10,residential,0.01
Sindh,2020-03-11,residential,0.01
Sindh,2020-03-12,residential,0.02
Sindh,2020-03-13,residential,0.02
Sindh,2020-03-14,residential,0.02
Sindh,2020-03-15,residential,0.03
Sindh,2020-03-16,residential,0.03
Sindh,2020-03-17,residential,0.04
Sindh,2020-03-18,residential,0.05
Sindh,2020-03-19,residential,0.09
Sindh,2020-03-20,residential,0.1
Sindh,2020-03-21,residential,0.14
Sindh,2020-03-22,residential,0.11
Sindh,2020-03-23,residential,0.29
Sindh,2020-03-24,residential,0.26
Sindh,2020-03-25,residential,0.27
Sindh,2020-03-26,residential,0.27
Sindh,2020-03-27,residential,0.27
Sindh,2020-03-28,residential,0.26
Sindh,2020-03-29,residential,0.18
Sindh,2020-03-30,residential,0.26
Sindh,2020-03-31,residential,0.26
Sindh,2020-04-01,residential,0.24
Sindh,2020-04-02,residential,0.24
Sindh,2020-04-03,residential,0.26
Sindh,2020-04-04,residential,0.22
Sindh,2020-04-05,residential,0.16
Sindh,2020-04-06,residential,0.22
Sindh,2020-04-07,residential,0.22
Sindh,2020-04-08,residential,0.23
Sindh,2020-04-09,residential,0.24
Sindh,2020-04-10,residential,0.24
Sindh,2020-04-11,residential,0.21
Sindh,2020-04-12,residential,0.16
Sindh,2020-04-13,residential,0.23
Sindh,2020-04-14,residential,0.23
Sindh,2020-04-15,residential,0.21
Sindh,2020-04-16,residential,0.21
Sindh,2020-04-17,residential,0.23
Sindh,2020-04-18,residential,0.19
Sindh,2020-04-19,residential,0.13
Sindh,2020-04-20,residential,0.19
Sindh,2020-04-21,residential,0.19
Sindh,2020-04-22,residential,0.18
Sindh,2020-04-23,residential,0.18
Sindh,2020-04-24,residential,0.21
Sindh,2020-04-25,residential,0.22
Sindh,2020-04-26,residential,0.17
Sindh,2020-04-27,residential,0.22
Sindh,2020-04-28,residential,0.2
Sindh,2020-04-29,residential,0.21
Sindh,2020-04-30,residential,0.2
Sindh,2020-05-01,residential,0.25
Sindh,2020-05-02,residential,0.19
Sindh,2020-05-03,residential,0.14
Sindh,2020-05-04,residential,0.19
Sindh,2020-05-05,residential,0.19
Sindh,2020-05-06,residential,0.19
Sindh,2020-05-07,residential,0.19
Sindh,2020-05-08,residential,0.21
Sindh,2020-05-09,residential,0.17
Sindh,2020-05-10,residential,0.13
Sindh,2020-05-11,residential,0.17
Sindh,2020-05-12,residential,0.17
Sindh,2020-05-13,residential,0.16
Sindh,2020-05-14,residential,0.15
Sindh,2020-05-15,residential,0.22
Sindh,2020-05-16,residential,0.18
Sindh,2020-05-17,residential,0.13
Sindh,2020-05-18,residential,0.15
Sindh,2020-05-19,residential,0.15
Sindh,2020-05-20,residential,0.15
Sindh,2020-05-21,residential,0.15
Sindh,2020-05-22,residential,0.2
Sindh,2020-05-23,residential,0.16
Sindh,2020-05-24,residential,0.06
Sindh,2020-05-25,residential,0.18
Sindh,2020-05-26,residential,0.17
Sindh,2020-05-27,residential,0.17
Sindh,2020-05-28,residential,0.13
Sindh,2020-05-29,residential,0.14
Sindh,2020-05-30,residential,0.11
Sindh,2020-05-31,residential,0.08
Sindh,2020-06-01,residential,0.12
Sindh,2020-06-02,residential,0.11
Sindh,2020-06-03,residential,0.11
Sindh,2020-06-04,residential,0.11
Sindh,2020-06-05,residential,0.12
Sindh,2020-06-06,residential,0.14
Sindh,2020-06-07,residential,0.1
Sindh,2020-06-08,residential,0.11
Sindh,2020-06-09,residential,0.11
Sindh,2020-06-10,residential,0.11
Sindh,2020-06-11,residential,0.11
Sindh,2020-06-12,residential,0.12
Sindh,2020-06-13,residential,0.13
Sindh,2020-06-14,residential,0.1
Sindh,2020-06-15,residential,0.11
Sindh,2020-06-16,residential,0.11
Sindh,2020-06-17,residential,0.11
Sindh,2020-06-18,residential,0.11
Sindh,2020-06-19,residential,0.14
Sindh,2020-06-20,residential,0.13
Sindh,2020-06-21,residential,0.1
Sindh,2020-06-22,residential,0.12
Sindh,2020-06-23,residential,0.12
Sindh,2020-06-24,residential,0.11
Sindh,2020-06-25,residential,0.11
Sindh,2020-06-26,residential,0.12
Sindh,2020-06-27,residential,0.12
Sindh,2020-06-28,residential,0.09
Sindh,2020-06-29,residential,0.11
Sindh,2020-06-30,residential,0.11
Sindh,2020-07-01,residential,0.1
Sindh,2020-07-02,residential,0.1
Sindh,2020-07-03,residential,0.1
Sindh,2020-07-04,residential,0.11
Sindh,2020-07-05,residential,0.08
Sindh,2020-07-06,residential,0.09
Sindh,2020-07-07,residential,0.1
Sindh,2020-07-08,residential,0.1
Sindh,2020-07-09,residential,0.09
Sindh,2020-07-10,residential,0.09
Sindh,2020-07-11,residential,0.1
Sindh,2020-07-12,residential,0.07
Sindh,2020-07-13,residential,0.08
Sindh,2020-07-14,residential,0.08
Sindh,2020-07-15,residential,0.08
Sindh,2020-07-16,residential,0.08
Sindh,2020-07-17,residential,0.1
Sindh,2020-07-18,residential,0.1
Sindh,2020-07-19,residential,0.07
Sindh,2020-07-20,residential,0.07
Sindh,2020-07-21,residential,0.08
Sindh,2020-07-22,residential,0.07
Sindh,2020-07-23,residential,0.08
Sindh,2020-07-24,residential,0.08
Sindh,2020-07-25,residential,0.09
Sindh,2020-07-26,residential,0.09
Sindh,2020-07-27,residential,0.09
Sindh,2020-07-28,residential,0.08
Sindh,2020-07-29,residential,0.06
Sindh,2020-07-30,residential,0.07
Sindh,2020-07-31,residential,0.14
Sindh,2020-08-01,residential,0.15
Sindh,2020-08-02,residential,0.07
Sindh,2020-08-03,residential,0.14
Sindh,2020-08-04,residential,0.08
Sindh,2020-08-05,residential,0.06
Sindh,2020-08-06,residential,0.09
Sindh,2020-08-07,residential,0.14
Sindh,2020-08-08,residential,0.13
Sindh,2020-08-09,residential,0.06
Sindh,2020-08-10,residential,0.05
Sindh,2020-08-11,residential,0.05
Sindh,2020-08-12,residential,0.05
Sindh,2020-08-13,residential,0.04
Sindh,2020-08-14,residential,0.13
Sindh,2020-08-15,residential,0.05
Sindh,2020-08-16,residential,0.03
Sindh,2020-08-17,residential,0.05
Sindh,2020-08-18,residential,0.05
Sindh,2020-08-19,residential,0.04
Sindh,2020-08-20,residential,0.05
Sindh,2020-08-21,residential,0.09
Sindh,2020-08-22,residential,0.08
Sindh,2020-08-23,residential,0.05
Sindh,2020-08-24,residential,0.06
Sindh,2020-08-25,residential,0.17
Sindh,2020-08-26,residential,0.09
Sindh,2020-08-27,residential,0.11
Sindh,2020-08-28,residential,0.09
Sindh,2020-08-29,residential,0.14
Sindh,2020-08-30,residential,0.09
Sindh,2020-08-31,residential,0.05
Sindh,2020-09-01,residential,0.04
Addis Ababa,2020-03-01,tiles_visited,-0.14474
Addis Ababa,2020-03-02,tiles_visited,-0.16821
Addis Ababa,2020-03-03,tiles_visited,0.01639
Addis Ababa,2020-03-04,tiles_visited,0.01865
Addis Ababa,2020-03-05,tiles_visited,-0.00216
Addis Ababa,2020-03-06,tiles_visited,0.01581
Addis Ababa,2020-03-07,tiles_visited,0.00425
Addis Ababa,2020-03-08,tiles_visited,-0.02619
Addis Ababa,2020-03-09,tiles_visited,0.02913
Addis Ababa,2020-03-10,tiles_visited,0.02481
Addis Ababa,2020-03-11,tiles_visited,0.02456
Addis Ababa,2020-03-12,tiles_visited,-0.00814
Addis Ababa,2020-03-13,tiles_visited,0.00838
Addis Ababa,2020-03-14,tiles_visited,-0.04977
Addis Ababa,2020-03-15,tiles_visited,-0.07314
Addis Ababa,2020-03-16,tiles_visited,-0.02038
Addis Ababa,2020-03-17,tiles_visited,-0.06744
Addis Ababa,2020-03-18,tiles_visited,-0.08077
Addis Ababa,2020-03-19,tiles_visited,-0.10049
Addis Ababa,2020-03-20,tiles_visited,-0.10524
Addis Ababa,2020-03-21,tiles_visited,-0.13414
Addis Ababa,2020-03-22,tiles_visited,-0.23791
Addis Ababa,2020-03-23,tiles_visited,-0.1337
Addis Ababa,2020-03-24,tiles_visited,-0.13826
Addis Ababa,2020-03-25,tiles_visited,-0.17336
Addis Ababa,2020-03-26,tiles_visited,-0.20174
Addis Ababa,2020-03-27,tiles_visited,-0.20639
Addis Ababa,2020-03-28,tiles_visited,-0.23552
Addis Ababa,2020-03-29,tiles_visited,-0.35358
Addis Ababa,2020-03-30,tiles_visited,-0.24276
Addis Ababa,2020-03-31,tiles_visited,-0.27591
Addis Ababa,2020-04-01,tiles_visited,-0.29771
Addis Ababa,2020-04-02,tiles_visited,-0.32312
Addis Ababa,2020-04-03,tiles_visited,-0.3327
